Name,Geo_id,0 - 9999,10000 - 14999,15000 - 24999,25000 - 34999,35000 - 49999,50000 - 74999,75000 - 99999,100000 - 149999,150000 - 199999,200000 or more
"Lake County, California",0500000US06033,2580.0460000000003,2185.141,3870.069,3343.529,3159.24,4343.955,3027.605,2474.738,710.8290000000001,579.1940000000001
"Mariposa County, California",0500000US06043,646.7579999999999,386.56800000000004,884.6460000000001,654.1920000000001,1070.496,1471.932,921.816,958.986,260.19,178.416
"Modoc County, California",0500000US06049,396.542,178.262,505.6820000000001,534.786,625.736,640.288,378.35200000000003,287.402,61.846000000000004,25.465999999999998
"Yuba County, California",0500000US06115,1345.7600000000002,1992.76,3002.08,2562.1200000000003,3623.2000000000003,5201.88,3235.0,3235.0,1112.84,543.48
"Contra Costa County, California",0500000US06013,14804.686,12077.507,23765.417,24155.014,36232.52100000001,56881.162,48310.028,72854.639,40907.685,59608.341
"Inyo County, California",0500000US06027,208.67600000000002,553.7940000000001,882.86,1075.4840000000002,1227.978,1532.9660000000001,971.146,1059.432,256.832,256.832
"Lassen County, California",0500000US06035,613.6650000000001,632.547,1010.187,840.2490000000001,1180.125,2020.374,1180.125,1161.2430000000002,566.4599999999999,226.584
"Stanislaus County, California",0500000US06099,9251.496000000001,10108.116,17475.048,17817.696,24156.683999999997,31523.615999999998,21929.472,23985.36,8394.876,6510.312
"Santa Barbara County, California",0500000US06083,6912.72,5904.614999999999,11665.215,11953.245,17857.86,23474.445,18577.935,22322.325,11377.185,13825.44
"Sonoma County, California",0500000US06097,7602.32,7792.377999999999,13874.233999999999,14254.35,21096.438000000002,34210.44,26798.177999999996,31739.685999999998,16344.988,16344.988
"Tehama County, California",0500000US06103,1493.856,1683.552,3793.92,3035.136,3295.9680000000003,4125.888,2703.168,2181.504,711.36,687.6479999999999
"Imperial County, California",0500000US06025,3796.632,4339.008,5740.146,4926.582,5468.958,7457.67,5062.1759999999995,5378.562000000001,1853.1179999999997,1220.3460000000002
"Mono County, California",0500000US06051,97.98,137.172,293.94,436.011,808.335,1175.76,778.941,788.739,210.65699999999998,166.566
"San Benito County, California",0500000US06069,348.8,627.84,1081.28,1098.72,1935.84,3104.32,2528.7999999999997,3644.96,1621.9200000000003,1464.96
"Alameda County, California",0500000US06001,26746.29,22762.8,36989.55,35282.34,51216.299999999996,79669.8,67719.33,103001.67000000001,62597.7,83084.22
"Sacramento County, California",0500000US06067,31390.95,28730.700000000004,47884.5,47884.5,67038.3,95236.95,68102.4,80339.55,36179.4,29262.75
"El Dorado County, California",0500000US06017,2791.4439999999995,2723.36,5650.972000000001,5106.3,7148.82,10757.272,8306.248,12187.036,6059.476000000001,7421.156
"Napa County, California",0500000US06055,1569.4080000000001,1863.672,3187.86,3285.9480000000003,5443.884,7896.084,6375.72,8778.876,4708.224,5885.28
"Monterey County, California",0500000US06053,5541.316000000001,4407.865000000001,10326.998,11208.571000000002,17127.704,23928.41,17127.704,19142.728,8311.974,8941.669
"San Francisco County, California",0500000US06075,20091.231999999996,20091.231999999996,23678.952,19373.688000000002,25472.811999999998,39823.692,34800.884,59914.92399999999,38747.376000000004,76059.664
"Sierra County, California",0500000US06091,93.016,112.34400000000002,134.088,102.68,208.984,123.216,102.68,219.856,55.568,55.568
"Franklin County, Mississippi",0500000US28037,424.28899999999993,148.656,359.25199999999995,408.80400000000003,387.125,501.714,353.058,288.021,142.462,86.716
"Coahoma County, Mississippi",0500000US28027,1668.2340000000002,995.559,1506.7920000000001,1013.4970000000001,1157.001,1273.598,529.171,547.109,152.473,125.56599999999999
"Jasper County, Mississippi",0500000US28061,818.04,654.432,858.942,1056.635,1002.0989999999999,1063.452,702.1510000000001,327.216,170.425,170.425
"Jones County, Mississippi",0500000US28067,2416.974,2293.659,3551.472,3058.212,3724.113,4069.395,2466.3,1923.714,616.575,542.586
"Walthall County, Mississippi",0500000US28147,1180.6000000000001,631.621,773.293,785.099,731.972,820.517,365.986,442.72499999999997,70.836,100.35100000000001
"Monroe County, Mississippi",0500000US28095,1586.746,1053.1499999999999,2036.09,1783.334,1811.4180000000001,2738.19,1432.2839999999999,1011.0240000000001,294.882,280.84000000000003
"Pontotoc County, Mississippi",0500000US28115,867.6,845.91,1225.4850000000001,1474.92,1865.34,2028.015,1268.865,867.6,227.745,162.67499999999998
"Holmes County, Mississippi",0500000US28051,1833.76,602.88,1193.2,766.16,628.0,634.28,282.59999999999997,244.92,43.959999999999994,43.959999999999994
"Amite County, Mississippi",0500000US28005,659.2080000000001,564.322,898.92,729.1239999999999,554.3340000000001,679.1840000000001,364.56199999999995,284.658,164.80200000000002,94.886
"Madison County, Mississippi",0500000US28089,2381.11,1766.6299999999999,2534.73,2649.945,5031.055,6336.825000000001,5299.89,6183.205,2957.185,3264.425
"Calhoun County, Mississippi",0500000US28013,801.8609999999999,597.006,913.068,755.037,813.5670000000001,989.1569999999999,602.859,280.944,64.38300000000001,35.118
"Marion County, Mississippi",0500000US28091,1150.373,947.366,1807.729,1440.383,995.7010000000001,1401.715,676.69,744.359,348.01200000000006,154.672
"Tishomingo County, Mississippi",0500000US28141,707.3580000000001,707.3580000000001,1003.9920000000001,1194.142,1353.8680000000002,1346.262,547.6320000000001,562.844,83.66600000000001,98.87800000000001
"Wayne County, Mississippi",0500000US28153,877.106,791.7239999999999,1210.872,978.0120000000001,714.104,1218.634,729.628,791.7239999999999,248.38400000000001,201.812
"Greene County, Mississippi",0500000US28041,413.226,254.614,463.314,438.27,584.36,826.452,588.534,358.964,112.69800000000001,137.74200000000002
"Marshall County, Mississippi",0500000US28093,1347.652,850.46,1936.4320000000002,1465.408,2041.104,2250.448,1687.836,1203.728,157.008,130.84
"Quitman County, Mississippi",0500000US28119,559.104,393.216,543.7439999999999,347.136,448.51199999999994,396.288,236.54399999999998,113.66400000000002,21.503999999999998,9.216000000000001
"Pearl River County, Mississippi",0500000US28109,1884.61,1366.8600000000001,2464.4900000000002,2174.5499999999997,3230.76,3396.4399999999996,3065.0800000000004,2236.6800000000003,600.5899999999999,289.94
"Leake County, Mississippi",0500000US28079,1012.0440000000001,732.292,1308.252,995.588,1127.2359999999999,1365.8480000000002,658.24,617.1,106.96400000000001,304.43600000000004
"Noxubee County, Mississippi",0500000US28103,692.346,476.23800000000006,580.29,340.17,616.308,616.308,408.20399999999995,172.08599999999998,68.034,32.016
"Neshoba County, Mississippi",0500000US28099,1055.7540000000001,1012.662,1497.4470000000001,1529.7659999999998,1508.2200000000003,1885.2749999999999,915.705,894.159,269.325,204.68699999999998
"Rankin County, Mississippi",0500000US28121,2429.9440000000004,2043.3620000000003,4528.531999999999,5633.052,7345.058,11266.104,7731.64,8725.708,3258.3340000000003,2264.2659999999996
"Tate County, Mississippi",0500000US28137,941.504,510.816,1111.776,1302.0800000000002,1452.32,1842.944,1181.8880000000001,1171.8719999999998,240.38400000000001,270.432
"Washington County, Mississippi",0500000US28151,3138.828,1715.406,3175.3259999999996,2299.374,2171.6310000000003,2755.5989999999997,1094.94,1076.691,383.22900000000004,437.976
"Lawrence County, Mississippi",0500000US28077,549.708,443.62399999999997,655.792,583.462,583.462,848.6720000000001,482.20000000000005,438.80199999999996,183.236,53.04200000000001
"Panola County, Mississippi",0500000US28107,1195.104,921.2260000000001,1942.044,2004.289,1991.8400000000001,2078.9829999999997,1008.369,896.3280000000001,261.42900000000003,149.388
"Perry County, Mississippi",0500000US28111,434.17199999999997,496.836,711.684,577.404,680.352,707.208,452.07599999999996,250.65599999999998,134.28,31.331999999999997
"Yalobusha County, Mississippi",0500000US28161,555.972,555.972,753.42,483.22800000000007,774.204,1195.0800000000002,446.85599999999994,348.132,46.764,36.37199999999999
"Chickasaw County, Mississippi",0500000US28017,845.474,529.228,993.9159999999999,968.0999999999999,793.8420000000001,1039.094,671.216,393.694,116.17200000000001,103.264
"Carroll County, Mississippi",0500000US28015,470.552,176.008,452.592,301.728,556.76,463.368,542.3919999999999,387.93600000000004,75.432,161.64
"Copiah County, Mississippi",0500000US28029,1290.6960000000001,674.682,1447.1440000000002,1026.69,1642.7040000000002,1525.368,1134.2479999999998,743.1279999999999,176.00400000000002,117.336
"George County, Mississippi",0500000US28039,628.14,462.08,895.28,714.7800000000001,1046.8999999999999,1494.54,974.7,613.7,180.5,209.38
"Grenada County, Mississippi",0500000US28043,930.902,796.789,1041.348,1191.239,1072.904,1175.461,710.01,623.231,228.78099999999998,110.44599999999998
"Hinds County, Mississippi",0500000US28049,9985.135999999999,6508.169,11679.043,10341.748,13194.644000000002,14531.939,9806.83,8202.076,2852.896,2228.8250000000003
"Jefferson County, Mississippi",0500000US28063,451.352,363.04400000000004,475.88199999999995,260.018,287.001,262.471,186.428,80.949,63.778000000000006,22.077
"Newton County, Mississippi",0500000US28101,736.92,680.85,1265.58,1217.52,1105.38,1441.8,704.8800000000001,600.75,160.20000000000002,96.12
"Union County, Mississippi",0500000US28145,833.868,675.0360000000001,1389.7800000000002,1538.685,1508.904,1856.349,1062.189,714.744,188.613,148.905
"Prentiss County, Mississippi",0500000US28117,1020.031,1010.4979999999999,1563.4119999999998,1382.2849999999999,1315.554,1639.676,762.64,610.112,85.79700000000001,133.462
"Sharkey County, Mississippi",0500000US28125,220.698,148.338,356.373,314.76599999999996,300.29400000000004,218.88899999999998,79.596,95.877,56.079,16.281000000000002
"Tippah County, Mississippi",0500000US28139,697.34,730.1560000000001,1230.6,1025.5,1123.9479999999999,1747.452,836.808,557.8720000000001,131.264,123.06
"Choctaw County, Mississippi",0500000US28019,322.998,415.74,508.482,377.36400000000003,447.72,418.93800000000005,367.77000000000004,236.65200000000004,60.762,41.574000000000005
"Forrest County, Mississippi",0500000US28035,3564.001,2216.977,3872.6940000000004,3283.3709999999996,3900.7570000000005,4939.088000000001,2750.174,2413.4179999999997,617.3860000000001,505.13400000000007
"Hancock County, Mississippi",0500000US28045,1359.2949999999998,1263.5700000000002,2316.545,2278.255,2699.4449999999997,4039.5950000000003,2450.56,1876.21,516.9150000000001,363.755
"Itawamba County, Mississippi",0500000US28057,775.5440000000001,652.162,1436.519,1092.812,1304.324,1674.47,916.5520000000001,652.162,202.69899999999998,96.94300000000001
"Lafayette County, Mississippi",0500000US28071,2708.0789999999997,1027.884,2451.108,1996.4669999999999,2312.739,3419.6910000000003,2292.9719999999998,1917.399,751.146,889.515
"Issaquena County, Mississippi",0500000US28055,72.97899999999998,45.885,90.022,70.794,49.818000000000005,58.121,11.799000000000001,28.842000000000002,0.874,6.992
"Jackson County, Mississippi",0500000US28059,4385.4839999999995,2855.6639999999998,4895.424,5507.352000000001,7649.099999999999,10096.812,6476.238,6068.286,1733.796,1223.856
"Lowndes County, Mississippi",0500000US28087,2330.8900000000003,1606.7299999999998,2987.1600000000003,2172.48,3303.98,3892.3599999999997,2964.53,2308.2599999999998,611.0100000000001,452.6
"Leflore County, Mississippi",0500000US28083,2556.388,1121.039,1529.6419999999998,1110.562,1204.855,1362.01,628.62,544.8040000000001,335.264,83.816
"Tunica County, Mississippi",0500000US28143,557.62,326.60599999999994,724.906,525.756,653.2119999999999,517.79,314.657,266.861,67.711,23.898
"Wilkinson County, Mississippi",0500000US28157,631.1579999999999,334.31199999999995,553.344,322.784,406.36199999999997,317.02,175.802,115.28,8.646,20.174
"Claiborne County, Mississippi",0500000US28021,682.018,382.44,551.351,423.87100000000004,439.80600000000004,420.684,108.358,137.041,35.057,6.3740000000000006
"Harrison County, Mississippi",0500000US28047,7141.96,4813.06,10247.16,8151.15,12265.54,14206.289999999999,9703.75,7452.4800000000005,2096.01,1552.6000000000001
"Jefferson Davis County, Mississippi",0500000US28065,844.4480000000001,451.012,1017.1759999999999,676.5179999999999,618.942,604.548,239.9,206.314,71.97,62.374
"Lauderdale County, Mississippi",0500000US28075,2809.848,2271.792,4932.18,3557.148,4065.3120000000004,4842.504,2899.524,2869.632,956.544,717.408
"Lincoln County, Mississippi",0500000US28085,1421.4660000000001,1011.674,1984.93,1767.228,1511.1080000000002,1767.228,1421.4660000000001,1421.4660000000001,294.538,217.70200000000003
"Scott County, Mississippi",0500000US28123,1262.0,807.6800000000001,1786.992,1433.6319999999998,1352.864,1595.1680000000001,757.1999999999999,646.144,222.11200000000002,242.304
"Simpson County, Mississippi",0500000US28127,932.2,904.2339999999999,1379.6560000000002,1146.6060000000002,1808.4679999999998,1333.046,652.5400000000001,876.268,121.186,167.79600000000002
"Winston County, Mississippi",0500000US28159,904.1419999999999,666.99,1185.76,1104.239,904.1419999999999,1267.2810000000002,533.5920000000001,518.7700000000001,103.75399999999999,222.32999999999998
"Yazoo County, Mississippi",0500000US28163,1641.98,846.916,1451.856,898.768,1253.09,1002.472,682.718,648.15,138.272,77.778
"Attala County, Mississippi",0500000US28007,982.8379999999999,688.7040000000001,932.62,1133.492,932.62,1054.578,717.4000000000001,459.136,121.95800000000001,165.002
"Bolivar County, Mississippi",0500000US28011,2293.929,1275.768,1827.783,1705.113,1472.04,1631.5110000000002,907.7580000000002,760.554,208.53900000000002,184.005
"Lamar County, Mississippi",0500000US28073,1849.8480000000002,968.9680000000001,2356.354,1739.738,2796.794,3919.9160000000006,3193.1899999999996,3347.344,880.88,968.9680000000001
"Lee County, Mississippi",0500000US28081,2501.345,2566.315,4190.5650000000005,3280.9849999999997,4840.264999999999,6204.635,3670.8050000000003,3475.895,877.0950000000001,909.5799999999999
"Pike County, Mississippi",0500000US28113,2842.78,1376.504,2184.4519999999998,1915.136,2004.9080000000001,2244.2999999999997,1152.074,957.568,149.62,164.58200000000002
"Tallahatchie County, Mississippi",0500000US28135,657.288,463.9680000000001,678.768,644.4,575.664,506.92800000000005,347.976,283.536,85.92,51.552
"Benton County, Mississippi",0500000US28009,313.76,334.48,349.28000000000003,343.35999999999996,571.28,550.5600000000001,174.64000000000001,263.44000000000005,44.4,20.72
"Smith County, Mississippi",0500000US28129,555.75,456.3,1158.3,596.6999999999999,719.5500000000001,1035.45,520.6500000000001,514.8000000000001,198.9,93.60000000000001
"Stone County, Mississippi",0500000US28131,544.0889999999999,251.11800000000002,884.8920000000002,621.816,819.1229999999999,1112.094,807.1650000000001,609.858,179.37,155.454
"Warren County, Mississippi",0500000US28149,1967.254,1521.8379999999997,2505.465,2060.049,2598.26,3080.7940000000003,1985.8129999999999,1893.0179999999998,705.242,259.82599999999996
"Clarke County, Mississippi",0500000US28023,661.96,585.58,1018.4,719.245,897.4649999999999,1183.89,604.675,490.105,63.65,133.66500000000002
"Kemper County, Mississippi",0500000US28069,628.1500000000001,347.33,687.2700000000001,517.3000000000001,554.25,391.67,328.855,144.105,29.560000000000002,66.51
"Montgomery County, Mississippi",0500000US28097,746.46,330.25199999999995,610.74,574.548,551.928,841.4640000000002,420.7320000000001,339.3,58.812000000000005,54.288000000000004
"Oktibbeha County, Mississippi",0500000US28105,3113.3469999999998,1652.335,2000.1950000000002,1547.977,2121.946,2330.6620000000003,1617.5490000000002,1721.9070000000002,782.685,521.79
"Sunflower County, Mississippi",0500000US28133,1250.235,782.46,1760.5349999999999,969.57,1326.78,1182.1950000000002,586.845,425.25,85.05,144.585
"Webster County, Mississippi",0500000US28155,441.83000000000004,384.20000000000005,614.72,461.03999999999996,411.094,729.98,414.93600000000004,226.67800000000003,61.472,92.208
"Alcorn County, Mississippi",0500000US28003,1467.5,1115.3,2274.625,1819.7,2568.125,2509.425,1188.675,1232.7,308.175,205.45
"Adams County, Mississippi",0500000US28001,2140.6740000000004,1058.828,1634.2779999999998,1829.931,1496.17,1404.098,851.6660000000002,656.013,184.144,253.19800000000004
"Clay County, Mississippi",0500000US28025,983.168,675.9280000000001,1305.77,906.3580000000001,1021.5730000000001,1198.236,652.885,714.3330000000001,145.939,76.81
"DeSoto County, Mississippi",0500000US28033,2385.162,1712.4239999999998,5137.272,5565.378,8929.068,12353.916,9418.332,10396.86,3057.9,2140.53
"Covington County, Mississippi",0500000US28031,740.333,539.682,1024.0120000000002,1010.174,1003.2549999999999,1203.906,678.062,560.439,145.299,27.676000000000002
"Humphreys County, Mississippi",0500000US28053,567.658,386.756,539.5870000000001,583.253,336.85200000000003,293.186,165.307,159.069,18.714,74.856
"Delaware County, Pennsylvania",0500000US42045,11472.72,6965.580000000001,16184.73,17004.21,23150.31,34008.42,25608.75,34418.16,16389.6,19257.78
"Dauphin County, Pennsylvania",0500000US42043,7246.785,4682.5380000000005,9811.032000000001,10814.432999999999,15719.948999999999,22743.755999999998,15273.992999999999,15162.504,5239.983,4905.5160000000005
"Caledonia County, Vermont",0500000US50005,689.3580000000001,604.7,1487.5620000000001,1584.314,2031.7920000000001,2128.5440000000003,1608.5020000000002,1342.434,362.82,278.162
"Windham County, Vermont",0500000US50025,1162.599,1105.422,2306.139,2115.549,2668.26,3525.915,2572.965,2172.726,724.242,686.124
"Bennington County, Vermont",0500000US50003,855.68,809.84,1466.88,1696.08,2460.08,2704.56,2108.6400000000003,1741.92,764.0,672.32
"Addison County, Vermont",0500000US50001,588.04,646.844,1337.791,1381.894,2014.0369999999998,2910.7980000000002,2205.15,2366.861,646.844,602.7409999999999
"Essex County, Vermont",0500000US50009,206.72,223.03999999999996,440.64,356.32,421.6,500.48,301.92,193.11999999999998,51.68,21.76
"Washington County, Vermont",0500000US50023,1260.6689999999999,1532.578,2348.305,2125.834,2941.561,4919.080999999999,3534.8170000000005,3806.726,1334.8260000000002,939.322
"Millard County, Utah",0500000US49027,232.925,97.405,309.155,478.555,673.365,872.4100000000001,639.485,673.365,194.81,63.525
"Tooele County, Utah",0500000US49045,645.546,508.612,1075.91,1780.142,2562.6220000000003,4577.508,3384.226,3716.78,938.976,391.24
"Washington County, Utah",0500000US49053,2357.325,1990.6299999999999,5343.2699999999995,5448.040000000001,8224.445,11681.855,7071.975,6076.66,2147.785,1990.6299999999999
"Kane County, Utah",0500000US49025,158.382,148.32600000000002,279.05400000000003,279.05400000000003,384.642,424.866,399.726,286.596,113.13,40.224000000000004
"Summit County, Utah",0500000US49043,665.145,266.05800000000005,635.583,724.269,1182.48,2261.493,1980.6540000000002,2571.894,1655.4719999999998,2837.952
"Grand County, Utah",0500000US49019,259.49100000000004,185.904,561.5849999999999,398.91900000000004,697.14,697.14,344.69700000000006,518.9820000000001,178.158,34.857000000000006
"Piute County, Utah",0500000US49031,25.8,43.86000000000001,69.144,53.148,94.944,109.908,61.919999999999995,39.216,18.060000000000002,0.0
"Rich County, Utah",0500000US49033,15.025,16.227,96.761,73.923,81.135,117.19500000000001,81.736,46.878,45.074999999999996,27.044999999999998
"Wasatch County, Utah",0500000US49051,271.2,189.84,587.6,659.92,1093.84,1762.8,1455.44,1690.48,705.12,632.8000000000001
"Beaver County, Utah",0500000US49001,99.45899999999999,99.45899999999999,296.064,319.194,404.775,448.7219999999999,254.43,323.82000000000005,50.886,13.878
"Box Elder County, Utah",0500000US49003,681.4,476.97999999999996,1311.695,1788.675,2827.81,3986.1899999999996,2589.3199999999997,2487.1099999999997,579.19,306.63000000000005
"Iron County, Utah",0500000US49021,1121.4,1277.1499999999999,1744.3999999999999,1869.0,2273.95,3208.4500000000003,1915.7250000000001,1401.75,451.67499999999995,327.07500000000005
"Sanpete County, Utah",0500000US49039,334.64,510.32599999999996,870.0640000000001,1029.018,1338.56,1890.7160000000001,1162.874,945.3580000000001,167.32,117.12399999999998
"Sevier County, Utah",0500000US49041,458.944,401.57599999999996,939.4010000000001,752.9549999999999,975.2560000000001,1548.9360000000001,982.4269999999999,846.1780000000001,157.76200000000003,107.565
"Utah County, Utah",0500000US49049,6537.888000000001,4825.584,10896.480000000001,12608.784,19924.992000000002,32222.447999999997,23972.256,27396.864,9495.503999999999,7627.536
"Weber County, Utah",0500000US49057,4552.687999999999,3170.622,5853.456000000001,7398.1179999999995,10893.932,17885.56,13251.574,12275.998,3658.41,2357.642
"Duchesne County, Utah",0500000US49013,345.8,292.6,605.15,571.9,784.7,1522.85,1103.9,1083.95,219.45000000000002,126.35
"San Juan County, Utah",0500000US49037,578.7360000000001,249.178,454.147,458.166,570.698,602.85,450.12799999999993,466.20399999999995,136.64600000000002,52.24700000000001
"Salt Lake County, Utah",0500000US49035,15611.493999999999,11617.856,25777.118,29407.698,45382.25,72974.65800000001,54095.642,61356.801999999996,23235.712,23598.77
"Uintah County, Utah",0500000US49047,690.0400000000001,371.56000000000006,828.048,753.7359999999999,1337.616,2112.584,1889.6480000000001,1825.9519999999998,382.17600000000004,414.024
"Daggett County, Utah",0500000US49009,7.056,3.0240000000000005,11.927999999999999,31.08,8.064,21.0,30.072,45.024,10.92,0.0
"Davis County, Utah",0500000US49011,2941.238,2434.128,5172.522,6085.32,11663.53,21602.886,17647.428,20690.088,7910.916,5273.944
"Wayne County, Utah",0500000US49055,90.09,76.23,69.30000000000001,118.8,208.89000000000001,152.46,105.92999999999999,145.53,18.81,3.96
"Carbon County, Utah",0500000US49007,666.485,399.89099999999996,1066.376,940.92,1066.376,1521.1539999999998,1003.648,831.146,172.502,164.661
"Emery County, Utah",0500000US49015,174.636,160.38,338.58,438.37200000000007,548.856,755.568,495.3960000000001,531.036,89.10000000000001,32.076
"Morgan County, Utah",0500000US49029,61.484,48.54,103.552,113.26,449.80400000000003,611.6039999999999,456.27599999999995,828.416,236.22799999999998,330.072
"Cache County, Utah",0500000US49005,1730.963,1583.647,3940.703,4124.848,5818.982,7513.115999999999,5119.231000000001,4677.283,1252.1860000000001,1068.041
"Garfield County, Utah",0500000US49017,145.74800000000002,43.900000000000006,224.768,184.38,263.4,367.00399999999996,263.4,163.30800000000002,63.21600000000001,36.876000000000005
"Juab County, Utah",0500000US49023,124.90599999999999,101.897,285.969,354.99600000000004,463.4669999999999,871.0550000000001,516.059,351.709,161.06300000000002,62.452999999999996
"Isle of Wight County, Virginia",0500000US51093,679.5360000000001,580.4369999999999,1104.246,1231.6589999999999,1599.741,2590.7309999999998,1868.7240000000002,2916.342,934.3620000000001,679.5360000000001
"James City County, Virginia",0500000US51095,937.5300000000001,738.6600000000001,2073.93,1619.3700000000001,3068.28,4687.650000000001,3920.5800000000004,5994.51,2471.6699999999996,2897.8199999999997
"Russell County, Virginia",0500000US51167,1110.2,1021.384,1554.2800000000002,1265.6280000000002,1643.0960000000002,1998.36,1298.934,954.7719999999999,155.428,99.918
"Franklin city, Virginia",0500000US51620,256.78000000000003,183.91,621.13,558.67,416.4,562.14,388.64,187.38000000000002,180.44000000000003,117.98
"Smyth County, Virginia",0500000US51173,1334.2160000000001,962.175,1731.9150000000002,1654.941,2001.324,2424.6809999999996,1334.2160000000001,1026.32,205.264,141.11900000000003
"Charlottesville city, Virginia",0500000US51540,2190.552,828.36,1583.088,1748.76,2282.592,2890.056,2116.92,2521.8959999999997,846.768,1399.008
"Lexington city, Virginia",0500000US51678,278.64000000000004,212.85,170.28000000000003,253.485,251.55,363.78,152.865,139.32000000000002,17.415000000000003,98.68499999999999
"Campbell County, Virginia",0500000US51031,1718.2079999999999,1153.008,2803.392,2577.312,3278.16,4159.872,2848.608,2916.4320000000002,587.8080000000001,565.2
"Henrico County, Virginia",0500000US51087,6053.52,4035.6800000000003,9584.74,10341.429999999998,17025.525,23205.16,17277.754999999997,20178.4,8323.59,10089.2
"Henry County, Virginia",0500000US51089,1861.5240000000001,2105.295,3434.955,3235.506,3634.4039999999995,3856.0139999999997,1994.49,1440.4650000000001,332.41499999999996,265.932
"King George County, Virginia",0500000US51099,188.412,215.328,349.908,547.292,1067.6680000000001,1417.576,1543.184,1964.8679999999997,1031.78,654.9559999999999
"King William County, Virginia",0500000US51101,158.054,91.185,492.399,559.268,626.1370000000001,1477.197,1075.983,1130.6940000000002,182.37,279.634
"Lancaster County, Virginia",0500000US51103,370.91299999999995,309.941,640.206,462.371,731.6640000000001,833.2839999999999,685.9350000000001,548.748,238.807,264.21200000000005
"Lee County, Virginia",0500000US51105,1252.53,1020.58,1614.3719999999998,992.746,1224.6960000000001,1549.426,807.1859999999999,593.792,74.224,148.448
"Louisa County, Virginia",0500000US51109,605.295,874.315,1183.688,1250.9430000000002,1842.7869999999998,2690.2000000000003,1990.7480000000003,1896.591,605.295,538.04
"Mathews County, Virginia",0500000US51115,188.3,128.044,361.536,259.85400000000004,531.006,764.498,546.0699999999999,474.516,256.088,252.322
"Middlesex County, Virginia",0500000US51119,325.58400000000006,343.67199999999997,443.156,443.156,691.866,994.84,352.716,587.86,144.704,203.48999999999998
"Prince Edward County, Virginia",0500000US51147,480.54600000000005,567.918,975.6540000000001,844.5959999999999,1201.365,1303.299,910.125,589.761,269.39700000000005,131.05800000000002
"Prince George County, Virginia",0500000US51149,519.708,338.94,836.0520000000001,858.648,1480.038,2124.024,1355.76,2508.156,756.966,508.40999999999997
"Richmond County, Virginia",0500000US51159,380.25,110.50000000000001,429.0,312.0,523.25,656.5,370.5,390.0,29.250000000000004,45.49999999999999
"Rockingham County, Virginia",0500000US51165,1372.635,1220.1200000000001,2409.737,2989.2940000000003,5032.995,6771.666,4300.923,4117.905000000001,1189.617,1098.1080000000002
"Scott County, Virginia",0500000US51169,1014.288,655.2479999999999,1328.448,1032.24,1490.016,1570.8,924.528,691.152,188.496,71.808
"Spotsylvania County, Virginia",0500000US51177,1428.207,779.022,2207.229,2813.135,4544.295,8006.615,6578.407999999999,8742.358,4371.179,3765.2729999999997
"Surry County, Virginia",0500000US51181,119.23899999999999,194.11,296.711,224.613,402.085,704.342,277.3,465.86400000000003,55.46,38.821999999999996
"Appomattox County, Virginia",0500000US51011,440.15200000000004,398.516,517.476,541.268,808.9280000000001,1195.548,975.4719999999999,779.188,130.85600000000002,154.64800000000002
"Clarke County, Virginia",0500000US51043,345.216,233.85600000000002,244.99200000000002,489.98400000000004,579.072,968.8319999999999,684.864,1002.24,501.12,523.392
"Franklin County, Virginia",0500000US51067,1647.4129999999998,1554.601,2250.691,2668.3450000000003,3271.6229999999996,4594.194,2923.578,2737.954,858.5110000000001,696.0899999999999
"King and Queen County, Virginia",0500000US51097,137.739,160.227,297.966,205.20299999999997,576.255,494.73600000000005,435.705,354.186,106.818,39.354
"Mecklenburg County, Virginia",0500000US51117,978.1550000000001,989.94,1626.3300000000002,1532.05,1862.03,2050.5899999999997,1249.21,1072.435,200.34500000000003,212.13000000000002
"Montgomery County, Virginia",0500000US51121,4020.201,1778.8500000000001,3628.854,2739.429,4447.125,6261.552000000001,4553.856,4625.01,1529.811,2063.466
"New Kent County, Virginia",0500000US51127,219.095,151.1,370.195,491.075,778.1650000000001,1526.11,1239.0199999999998,1556.3300000000002,649.7299999999999,581.735
"Augusta County, Virginia",0500000US51015,1209.18,1439.5,2475.9399999999996,2735.05,3857.86,6391.38,4318.5,4116.97,1151.6000000000001,1065.2300000000002
"Cumberland County, Virginia",0500000US51049,444.864,214.48800000000003,496.5,532.248,520.332,540.192,516.36,512.388,162.85199999999998,31.776
"Dickenson County, Virginia",0500000US51051,908.304,591.3119999999999,1091.184,859.536,859.536,719.3280000000001,524.256,377.952,109.72800000000001,60.96
"Goochland County, Virginia",0500000US51075,264.224,297.252,454.135,454.135,792.672,1271.578,1081.6670000000001,1601.8579999999997,759.644,1271.578
"Halifax County, Virginia",0500000US51083,1521.0720000000001,1098.552,2154.852,1647.828,1957.6760000000002,2633.708,1436.568,1267.56,253.51200000000003,126.75600000000001
"Loudoun County, Virginia",0500000US51107,2183.382,1212.99,3153.7740000000003,3517.671,7035.342,13464.189,12372.498,27898.77,20256.932999999997,30082.152
"Madison County, Virginia",0500000US51113,301.31300000000005,240.029,398.346,623.054,822.227,1000.9720000000001,623.054,566.877,199.173,331.955
"Prince William County, Virginia",0500000US51153,3204.038,2089.59,5432.934,6408.076,11423.091999999999,20895.899999999998,19642.145999999997,31483.156000000003,18667.004,20199.37
